feature,tree_importance,perm_mean,perm_std,base_score,delta_metric,tree_rank,perm_rank,rank_avg,rank_pct,period,target,era,block_len,embargo,purge,perm_ci95_low,perm_ci95_high
target_breakout_prob,0.28745416,0.0010287944085283311,2.28802379306031e-05,-0.012322294640803167,0.0010287944085283311,1.0,1.0,1.0,0.0047169811320754715,4h,target_logreturn,2025,36,0,0,0.0010087389957254857,0.0010488498213311766
volume_spike_near_resist,0.033674844,7.2349957783685024e-06,8.085587443824897e-06,-0.012322294640803167,7.2349957783685024e-06,2.0,76.0,39.0,0.18396226415094338,4h,target_logreturn,2025,36,0,0,1.4766589870329997e-07,1.4322325658033705e-05
high_mm30,0.024326764,4.822541242586707e-05,1.298055160936285e-05,-0.012322294640803167,4.822541242586707e-05,3.0,21.0,12.0,0.05660377358490566,4h,target_logreturn,2025,36,0,0,3.6847457278547054e-05,5.960336757318709e-05
volume_spike_near_support,0.015468962,5.636878198489459e-07,2.9543755416568676e-07,-0.012322294640803167,5.636878198489459e-07,4.0,107.0,55.5,0.2617924528301887,4h,target_logreturn,2025,36,0,0,3.047253857944113e-07,8.226502539034805e-07
taker_buy_sell_imbalance,0.013905248,0.0004884337674990084,6.687337408820943e-05,-0.012322294640803167,0.0004884337674990084,5.0,3.0,4.0,0.018867924528301886,4h,target_logreturn,2025,36,0,0,0.0004298166706433727,0.000547050864354644
hour_sin_mm30,0.0134829795,0.0003329051550182833,5.207819722992822e-05,-0.012322294640803167,0.0003329051550182833,6.0,5.0,5.5,0.025943396226415096,4h,target_logreturn,2025,36,0,0,0.0002872566024707931,0.0003785537075657735
ewmavolatility,0.012964346,0.0005110019784960583,3.400408590568313e-05,-0.012322294640803167,0.0005110019784960583,7.0,2.0,4.5,0.02122641509433962,4h,target_logreturn,2025,36,0,0,0.00048119608303770115,0.0005408078739544155
target_realized_vol,0.012344696,0.00021900721298242083,2.6938163150785866e-05,-0.012322294640803167,0.00021900721298242083,8.0,7.0,7.5,0.03537735849056604,4h,target_logreturn,2025,36,0,0,0.00019539487189671907,0.0002426195540681226
ma5_mm30,0.0103250155,0.00012577184289525693,3.014009442650292e-05,-0.012322294640803167,0.00012577184289525693,9.0,8.0,8.5,0.04009433962264151,4h,target_logreturn,2025,36,0,0,9.935288530077509e-05,0.00015219080048973878
low_mm30,0.009491322,-1.999303381478752e-05,5.111456609802097e-06,-0.012322294640803167,-1.999303381478752e-05,10.0,198.0,104.0,0.49056603773584906,4h,target_logreturn,2025,36,0,0,-2.4473423076662297e-05,-1.5512644552912745e-05
breakout_recent_high,0.009090107,2.8564562401980563e-05,9.334878358436768e-06,-0.012322294640803167,2.8564562401980563e-05,11.0,28.0,19.5,0.09198113207547169,4h,target_logreturn,2025,36,0,0,2.038218075408731e-05,3.6746944049873814e-05
taker_imbalance_z,0.008787695,0.00046015333765170167,4.601961527480043e-05,-0.012322294640803167,0.00046015333765170167,12.0,4.0,8.0,0.03773584905660377,4h,target_logreturn,2025,36,0,0,0.0004198153663349878,0.0005004913089684155
return_skewness,0.0070464974,8.612533768805748e-06,7.634634912340867e-06,-0.012322294640803167,8.612533768805748e-06,13.0,72.0,42.5,0.20047169811320756,4h,target_logreturn,2025,36,0,0,1.9204812110299157e-06,1.530458632658158e-05
adx_scaled_mm30,0.0067864927,-2.7906926018651106e-05,4.118916378708938e-06,-0.012322294640803167,-2.7906926018651106e-05,14.0,205.0,109.5,0.5165094339622641,4h,target_logreturn,2025,36,0,0,-3.1517315409091846e-05,-2.429653662821037e-05
distance_to_resistance,0.005722692,2.3475272121872143e-05,1.7844213130572182e-05,-0.012322294640803167,2.3475272121872143e-05,15.0,38.0,26.5,0.125,4h,target_logreturn,2025,36,0,0,7.834129684410285e-06,3.9116414559334e-05
atr_ratio_price,0.0057108537,0.00032851791791430746,5.2969610074636954e-05,-0.012322294640803167,0.00032851791791430746,16.0,6.0,11.0,0.05188679245283019,4h,target_logreturn,2025,36,0,0,0.00028208800755783744,0.00037494782827077747
resistance_level_20_mm30,0.0055020065,3.763973827623085e-05,2.6296053544116037e-06,-0.012322294640803167,3.763973827623085e-05,17.0,24.0,20.5,0.09669811320754718,4h,target_logreturn,2025,36,0,0,3.5334787556257836e-05,3.994468899620386e-05
r_btc,0.0054436377,-1.7341338296106984e-05,4.7800865877300093e-05,-0.012322294640803167,-1.7341338296106984e-05,18.0,195.0,106.5,0.5023584905660378,4h,target_logreturn,2025,36,0,0,-5.924064460622429e-05,2.455796801401032e-05
close_basis_futures_basis,0.0053386297,5.722907730548038e-06,3.741889440674549e-06,-0.012322294640803167,5.722907730548038e-06,19.0,83.0,51.0,0.24056603773584906,4h,target_logreturn,2025,36,0,0,2.44299702232235e-06,9.002818438773726e-06
dow_sin_mm30,0.0051457565,2.226711876997592e-06,2.5083071612815608e-06,-0.012322294640803167,2.226711876997592e-06,20.0,94.0,57.0,0.2688679245283019,4h,target_logreturn,2025,36,0,0,2.8083711136153438e-08,4.42534004285903e-06
rolling_volatility,0.005086214,-9.159513367648642e-07,5.565224408075367e-06,-0.012322294640803167,-9.159513367648642e-07,21.0,139.0,80.0,0.37735849056603776,4h,target_logreturn,2025,36,0,0,-5.794085610671903e-06,3.9621829371421755e-06
volume_relative_20_mm30,0.0046818084,-2.410530872496569e-07,4.739088870360064e-06,-0.012322294640803167,-2.410530872496569e-07,22.0,130.0,76.0,0.3584905660377358,4h,target_logreturn,2025,36,0,0,-4.3950476345404715e-06,3.912941460041158e-06
taker_buy_volume_usd_z,0.0045446735,3.853276254551924e-05,3.9319496454038836e-05,-0.012322294640803167,3.853276254551924e-05,23.0,23.0,23.0,0.10849056603773585,4h,target_logreturn,2025,36,0,0,4.067704315900476e-06,7.2997820775138e-05
altcoin_index_index,0.0045110937,8.380240534066122e-06,2.055481297749285e-06,-0.012322294640803167,8.380240534066122e-06,24.0,73.0,48.5,0.22877358490566038,4h,target_logreturn,2025,36,0,0,6.578531738033343e-06,1.0181949330098901e-05
ichimoku_conv_mm30,0.0045098746,-6.483527850499257e-06,6.587677143402128e-06,-0.012322294640803167,-6.483527850499257e-06,25.0,166.0,95.5,0.45047169811320753,4h,target_logreturn,2025,36,0,0,-1.2257881461835022e-05,-7.091742391634928e-07
cvar_95_30d,0.0044489303,5.25771739686421e-05,1.2131417267259161e-05,-0.012322294640803167,5.25771739686421e-05,26.0,14.0,20.0,0.09433962264150944,4h,target_logreturn,2025,36,0,0,4.1943517888823665e-05,6.321083004846053e-05
ppo_slope_24h,0.0043943464,-1.353397825343272e-06,1.1406972428744648e-05,-0.012322294640803167,-1.353397825343272e-06,27.0,145.0,86.0,0.4056603773584906,4h,target_logreturn,2025,36,0,0,-1.1352050006453724e-05,8.64525435576718e-06
