feature,coverage,variance,keep,cluster_rep
supertrend_10_3_mm30,1.0,0.12025335912770678,True,supertrend_10_3_mm30
heikin_ashi_trend_mm30,1.0,0.06584804841298329,True,heikin_ashi_trend_mm30
ret_skew_30d_mm30,1.0,0.1372357880080805,True,ret_skew_30d_mm30
ret_kurt_30d_mm30,1.0,0.1258525278279651,True,ret_kurt_30d_mm30
var_95_30d_mm30,1.0,0.17590486944488823,True,var_95_30d_mm30
cvar_95_30d_mm30,1.0,0.19212792577686905,True,cvar_95_30d_mm30
z_score_gap_mm30,1.0,0.07568865596724306,True,z_score_gap_mm30
engulfing_up_cnt_20_mm30,1.0,0.1696456893898896,True,engulfing_up_cnt_20_mm30
doji_ratio_20_mm30,1.0,0.1594293414344206,True,doji_ratio_20_mm30
hammer_cnt_20_mm30,1.0,0.12219236687154628,True,hammer_cnt_20_mm30
mfi_mm30,1.0,0.10370809665321212,False,mfi_zn30
cmf_mm30,1.0,0.09867874962775003,True,cmf_mm30
price_volume_corr_20_mm30,1.0,0.13390042087102083,True,price_volume_corr_20_mm30
price_position_ma200_mm30,1.0,0.11837069921743998,True,price_position_ma200_mm30
beta_btc_60d_mm30,1.0,0.17086016364296736,True,beta_btc_60d_mm30
pivot_point_mm30,1.0,0.12099477409512616,False,pivot_point_mm30
distance_to_pivot_mm30,1.0,0.0598789518392347,True,distance_to_pivot_mm30
volume_profile_hvn_mm30,1.0,0.1693710359383287,True,volume_profile_hvn_mm30
volume_profile_lvn_mm30,1.0,0.17014580364472465,True,volume_profile_lvn_mm30
hour_sin_mm30,1.0,0.1363847988098394,True,hour_sin_mm30
hour_cos_mm30,1.0,0.1283347653535552,True,hour_cos_mm30
dow_sin_mm30,1.0,0.2195210492616159,True,dow_sin_mm30
dow_cos_mm30,1.0,0.22669789672307292,True,dow_cos_mm30
_orig_idx,1.0,166712758.1411546,True,_orig_idx
_orig_ts,1.0,1.9342590669124403e+21,True,_orig_ts
rolling_volatility,1.0,7.937645553429622e-05,True,rolling_volatility
parkinson_volatility,1.0,3.0471340611768933e-06,False,rolling_volatility
ewmavolatility,1.0,8.700717678307235e-05,True,ewmavolatility
return_skewness,1.0,1.0475613153432055,True,return_skewness
tail_bias_norm,1.0,0.4513988343074342,True,tail_bias_norm
logreturn_pct_rank,1.0,0.08311314575852662,True,logreturn_pct_rank
