feature,tree_importance,perm_mean,perm_std,base_score,delta_metric,tree_rank,perm_rank,rank_avg,rank_pct,period,target,era,block_len,embargo,purge,perm_ci95_low,perm_ci95_high
ppo,0.41893482,0.012149279306968333,0.00015750402787729635,-0.010033719388686952,0.012149279306968333,1.0,1.0,1.0,0.004032258064516129,1h,target_max_drawdown,2025,36,0,0,0.01201122093944738,0.012287337674489286
resistance_level_20_mm30,0.11518874,0.0020881426540120397,1.5623138124705395e-05,-0.010033719388686952,0.0020881426540120397,2.0,3.0,2.5,0.010080645161290322,1h,target_max_drawdown,2025,36,0,0,0.0020744483696555054,0.002101836938368574
distance_to_resistance,0.09486984,0.007175477008488787,0.0002483166483605207,-0.010033719388686952,0.007175477008488787,3.0,2.0,2.5,0.010080645161290322,1h,target_max_drawdown,2025,36,0,0,0.006957817869462605,0.00739313614751497
keltner_upper_20_mm30,0.034125026,0.0015309010568035925,2.2285621262680194e-05,-0.010033719388686952,0.0015309010568035925,4.0,4.0,4.0,0.016129032258064516,1h,target_max_drawdown,2025,36,0,0,0.0015113668484904388,0.0015504352651167462
rolling_volatility,0.027849013,0.00041201915023118715,2.8646974933393524e-05,-0.010033719388686952,0.00041201915023118715,5.0,6.0,5.5,0.02217741935483871,1h,target_max_drawdown,2025,36,0,0,0.0003869089695772734,0.0004371293308851009
target_realized_vol,0.023605937,4.072074568654341e-05,4.999058329843101e-06,-0.010033719388686952,4.072074568654341e-05,6.0,39.0,22.5,0.0907258064516129,1h,target_max_drawdown,2025,36,0,0,3.633887786092924e-05,4.510261351215758e-05
cvar_95_30d,0.023370791,5.523247916003719e-05,9.51376871131109e-06,-0.010033719388686952,5.523247916003719e-05,7.0,28.0,17.5,0.07056451612903226,1h,target_max_drawdown,2025,36,0,0,4.689329320424194e-05,6.357166511583244e-05
ppo_slope_24h,0.020340336,0.0010491194843357259,4.492691281536218e-05,-0.010033719388686952,0.0010491194843357259,8.0,5.0,6.5,0.02620967741935484,1h,target_max_drawdown,2025,36,0,0,0.0010097393089545782,0.0010884996597168735
ewmavolatility,0.012874493,9.132024153117105e-05,1.73805666422301e-05,-0.010033719388686952,9.132024153117105e-05,9.0,18.0,13.5,0.05443548387096774,1h,target_max_drawdown,2025,36,0,0,7.608550315937028e-05,0.00010655497990297183
trendline_slope_20_zn30,0.005902834,0.0002966761653996116,9.446410733260668e-06,-0.010033719388686952,0.0002966761653996116,10.0,9.0,9.5,0.038306451612903226,1h,target_max_drawdown,2025,36,0,0,0.0002883960213147734,0.0003049563094844498
resistance_level_20_zn30,0.004925524,0.0003037542951650811,4.27370422884717e-06,-0.010033719388686952,0.0003037542951650811,11.0,7.0,9.0,0.036290322580645164,1h,target_max_drawdown,2025,36,0,0,0.0003000082282418803,0.00030750036208828193
var_95_30d,0.004612353,9.503770237592745e-06,4.448922996317039e-06,-0.010033719388686952,9.503770237592745e-06,12.0,93.0,52.5,0.21169354838709678,1h,target_max_drawdown,2025,36,0,0,5.604117292993382e-06,1.3403423182192109e-05
target_breakout_prob,0.004507229,3.303151018023559e-05,3.2928850156694874e-06,-0.010033719388686952,3.303151018023559e-05,13.0,46.0,29.5,0.11895161290322581,1h,target_max_drawdown,2025,36,0,0,3.014516920328164e-05,3.5917851157189545e-05
low_mm30,0.004455242,0.00019578239911824044,1.0886455718115849e-05,-0.010033719388686952,0.00019578239911824044,14.0,11.0,12.5,0.05040322580645161,1h,target_max_drawdown,2025,36,0,0,0.0001862399999504991,0.00020532479828598178
ma20_zn30,0.004388933,5.151457420750488e-05,1.7003091138447127e-05,-0.010033719388686952,5.151457420750488e-05,15.0,30.0,22.5,0.0907258064516129,1h,target_max_drawdown,2025,36,0,0,3.6610707703133594e-05,6.641844071187617e-05
stress_flag,0.0041859685,0.0,0.0,-0.010033719388686952,0.0,16.0,180.5,98.25,0.3961693548387097,1h,target_max_drawdown,2025,36,0,0,0.0,0.0
keltner_lower_20_mm30,0.0041813035,7.813647970117583e-05,1.163949400739727e-05,-0.010033719388686952,7.813647970117583e-05,17.0,21.0,19.0,0.07661290322580645,1h,target_max_drawdown,2025,36,0,0,6.793401337007308e-05,8.833894603227859e-05
ichimoku_conv_mm30,0.0039697695,0.00014039143807981352,6.544647168552552e-06,-0.010033719388686952,0.00014039143807981352,18.0,13.0,15.5,0.0625,1h,target_max_drawdown,2025,36,0,0,0.00013465480190442058,0.00014612807425520646
oi_mean_oc,0.0035935263,-1.0247208588776146e-06,3.6562306951543874e-08,-0.010033719388686952,-1.0247208588776146e-06,19.0,201.0,110.0,0.4435483870967742,1h,target_max_drawdown,2025,36,0,0,-1.0567691339506979e-06,-9.926725838045314e-07
open_basis_futures_basis,0.003399043,4.3479849457128685e-06,7.155420960268285e-06,-0.010033719388686952,4.3479849457128685e-06,20.0,126.0,73.0,0.29435483870967744,1h,target_max_drawdown,2025,36,0,0,-1.9240180628035202e-06,1.0619987954229257e-05
boll_upper_mm30,0.0028523835,0.0002522355296324264,1.2676152630890029e-05,-0.010033719388686952,0.0002522355296324264,21.0,10.0,15.5,0.0625,1h,target_max_drawdown,2025,36,0,0,0.00024112439195389992,0.00026334666731095294
cvar_95_30d_mm30,0.0027520692,2.6203467841261208e-05,2.1101958600450308e-06,-0.010033719388686952,2.6203467841261208e-05,22.0,48.0,35.0,0.14112903225806453,1h,target_max_drawdown,2025,36,0,0,2.4353799616812673e-05,2.8053136065709742e-05
return_skewness,0.0027253318,0.00012565136343022052,1.7700724113161403e-05,-0.010033719388686952,0.00012565136343022052,23.0,14.0,18.5,0.07459677419354839,1h,target_max_drawdown,2025,36,0,0,0.00011013599466196509,0.00014116673219847597
taker_buy_sell_imbalance,0.002683916,3.473834167958163e-05,3.134837712819937e-06,-0.010033719388686952,3.473834167958163e-05,24.0,41.0,32.5,0.1310483870967742,1h,target_max_drawdown,2025,36,0,0,3.199053527165786e-05,3.7486148087505407e-05
ma20_mm30,0.0025598214,5.711760864909911e-05,4.8793264956172576e-06,-0.010033719388686952,5.711760864909911e-05,25.0,27.0,26.0,0.10483870967741936,1h,target_max_drawdown,2025,36,0,0,5.284069040348163e-05,6.139452689471658e-05
correlation_tlt,0.0025152236,-1.4521723075227449e-05,2.329256122577314e-07,-0.010033719388686952,-1.4521723075227449e-05,26.0,243.0,134.5,0.5423387096774194,1h,target_max_drawdown,2025,36,0,0,-1.4725891376289396e-05,-1.4317554774165502e-05
obv_diff1,0.0024941915,1.1740511289053817e-05,1.485840406984076e-05,-0.010033719388686952,1.1740511289053817e-05,27.0,83.0,55.0,0.2217741935483871,1h,target_max_drawdown,2025,36,0,0,-1.283454113576984e-06,2.476447669168462e-05
minus_di,0.002426218,0.00011299182978170216,1.1492481116048046e-05,-0.010033719388686952,0.00011299182978170216,28.0,16.0,22.0,0.08870967741935484,1h,target_max_drawdown,2025,36,0,0,0.00010291822593150066,0.00012306543363190366
vocd_bitcoin_bitcoin_reserve_risk,0.0022733489,1.0725838713382743e-05,2.0929362425377824e-06,-0.010033719388686952,1.0725838713382743e-05,29.0,89.0,59.0,0.23790322580645162,1h,target_max_drawdown,2025,36,0,0,8.891299210714856e-06,1.256037821605063e-05
volume_profile_lvn_mm30,0.0022203424,-8.534174048220946e-06,1.0266590016861033e-06,-0.010033719388686952,-8.534174048220946e-06,30.0,235.0,132.5,0.5342741935483871,1h,target_max_drawdown,2025,36,0,0,-9.434080340673968e-06,-7.634267755767924e-06
cci,0.0021285242,0.00017595885880622233,8.866424097260017e-06,-0.010033719388686952,0.00017595885880622233,31.0,12.0,21.5,0.08669354838709678,1h,target_max_drawdown,2025,36,0,0,0.0001681870954226866,0.00018373062218975805
beta_btc_60d,0.002107331,-1.3646510942287583e-06,8.410447901866532e-08,-0.010033719388686952,-1.3646510942287583e-06,32.0,212.0,122.0,0.49193548387096775,1h,target_max_drawdown,2025,36,0,0,-1.438371920489551e-06,-1.2909302679679655e-06
premium_premium_index,0.002028155,-2.305719367069227e-05,7.12132125598471e-07,-0.010033719388686952,-2.305719367069227e-05,33.0,246.0,139.5,0.5625,1h,target_max_drawdown,2025,36,0,0,-2.368140500067771e-05,-2.2432982340706827e-05
high_mm30,0.0020166752,0.0001153494373070555,2.2111207300782316e-05,-0.010033719388686952,0.0001153494373070555,34.0,15.0,24.5,0.09879032258064516,1h,target_max_drawdown,2025,36,0,0,9.596810957211306e-05,0.00013473076504199794
distance_to_resistance_zn30,0.0019900212,0.00029707115263171574,7.610856144834935e-06,-0.010033719388686952,0.00029707115263171574,35.0,8.0,21.5,0.08669354838709678,1h,target_max_drawdown,2025,36,0,0,0.00029039994308264116,0.0003037423621807903
atr_zn30,0.0019517174,3.933156371308429e-05,7.5495854388120204e-06,-0.010033719388686952,3.933156371308429e-05,36.0,40.0,38.0,0.1532258064516129,1h,target_max_drawdown,2025,36,0,0,3.2714060305778795e-05,4.594906712038978e-05
new_address_count_bitcoin_new_addresses,0.0019457634,-6.768071273154791e-07,1.3876789744294985e-06,-0.010033719388686952,-6.768071273154791e-07,37.0,197.0,117.0,0.4717741935483871,1h,target_max_drawdown,2025,36,0,0,-1.8931613782819269e-06,5.395471236509688e-07
