feature,period,target,tree_importance,boruta_keep,linear_coef,shap_value,tft_vsn_importance
volume,1d,target_binarytrend,0.005746140610426664,0.05,0.0,0.0,0.0
rsi,1d,target_binarytrend,0.005733876954764128,0.0,0.0,0.0,0.0
macd_hist,1d,target_binarytrend,0.002998865908011794,0.0,0.0,0.0,0.0
kdj_j,1d,target_binarytrend,0.0036635813303291798,0.0,0.0,0.0,0.0
momentum,1d,target_binarytrend,0.0033899948466569185,0.0,0.0,0.0,0.0
vol_change,1d,target_binarytrend,0.006140036508440971,0.0,0.0,0.0,0.0
obv,1d,target_binarytrend,0.007234042044728994,0.0,0.0,0.0,0.0
cci,1d,target_binarytrend,0.0066025578416883945,0.05,0.0,0.0,0.0
adx,1d,target_binarytrend,0.002445816993713379,0.0,0.0,0.0,0.0
plus_di,1d,target_binarytrend,0.0013756424887105823,0.0,0.0,0.0,0.0
minus_di,1d,target_binarytrend,0.004301324486732483,0.05,0.0,0.0,0.0
trend_flag,1d,target_binarytrend,0.0,0.0,0.0,0.0,0.0
boll_bandwidth,1d,target_binarytrend,0.003980147186666727,0.0,0.0,0.0,0.0
range_flag,1d,target_binarytrend,0.0,0.0,0.0,0.0,0.0
high_vol_flag,1d,target_binarytrend,0.0,0.0,0.0,0.0,0.0
stress_flag,1d,target_binarytrend,0.0,0.0,0.0,0.0,0.0
donchian_high_20,1d,target_binarytrend,0.00018544310296420008,0.0,0.0,0.0,0.0
squeeze_on,1d,target_binarytrend,0.0,0.0,0.0,0.0,0.0
ppo,1d,target_binarytrend,0.0035897407215088606,0.0,0.0,0.0,0.0
tsi,1d,target_binarytrend,0.0033968426287174225,0.05,0.0,0.0,0.0
cloud_thickness,1d,target_binarytrend,0.0040564872324466705,0.0,0.0,0.0,0.0
heikin_ashi_trend,1d,target_binarytrend,0.004078331403434277,0.0,0.0,0.0,0.0
ret_skew_30d,1d,target_binarytrend,0.0026053907349705696,0.0,0.0,0.0,0.0
ret_kurt_30d,1d,target_binarytrend,0.0035339316818863153,0.0,0.0,0.0,0.0
var_95_30d,1d,target_binarytrend,0.004798078443855047,0.0,0.0,0.0,0.0
cvar_95_30d,1d,target_binarytrend,0.001959720393642783,0.0,0.0,0.0,0.0
z_score_gap,1d,target_binarytrend,0.007090803701430559,0.05,0.0,0.0,0.0
doji_ratio_20,1d,target_binarytrend,0.0005237914738245308,0.0,0.0,0.0,0.0
hammer_cnt_20,1d,target_binarytrend,0.0019370680674910545,0.0,0.0,0.0,0.0
engulfing_up_cnt_20,1d,target_binarytrend,0.00018401292618364096,0.0,0.0,0.0,0.0
mfi,1d,target_binarytrend,0.0016836212016642094,0.0,0.0,0.0,0.0
cmf,1d,target_binarytrend,0.005192110314965248,0.0,0.0,0.0,0.0
price_volume_corr_20,1d,target_binarytrend,0.0032235411927103996,0.0,0.0,0.0,0.0
price_position_ma200,1d,target_binarytrend,0.00364189175888896,0.0,0.0,0.0,0.0
r_sym,1d,target_binarytrend,0.004332957323640585,0.1,0.0,0.0,0.0
r_btc,1d,target_binarytrend,0.008756659924983978,0.0,0.0,0.0,0.0
beta_btc_60d,1d,target_binarytrend,0.0007090655853971839,0.05,0.0,0.0,0.0
distance_to_pivot,1d,target_binarytrend,0.0023211126681417227,0.05,0.0,0.0,0.0
hour_cos,1d,target_binarytrend,0.0,0.0,0.0,0.0,0.0
dow_sin,1d,target_binarytrend,0.004284717608243227,0.0,0.0,0.0,0.0
dow_cos,1d,target_binarytrend,0.0006722240359522402,0.05,0.0,0.0,0.0
trend_flag_diff1,1d,target_binarytrend,0.0,0.0,0.0,0.0,0.0
trend_flag_slope_24h,1d,target_binarytrend,0.0,0.0,0.0,0.0,0.0
range_flag_diff1,1d,target_binarytrend,0.0,0.0,0.0,0.0,0.0
range_flag_slope_24h,1d,target_binarytrend,0.0,0.0,0.0,0.0,0.0
ppo_diff1,1d,target_binarytrend,0.00767696974799037,0.0,0.0,0.0,0.0
ppo_slope_24h,1d,target_binarytrend,0.0,0.0,0.0,0.0,0.0
stoch_rsi_diff1,1d,target_binarytrend,0.01095688994973898,0.15,0.0,0.0,0.0
stoch_rsi_slope_24h,1d,target_binarytrend,0.0,0.0,0.0,0.0,0.0
psar_diff1,1d,target_binarytrend,0.0026806150563061237,0.0,0.0,0.0,0.0
psar_slope_24h,1d,target_binarytrend,0.0,0.0,0.0,0.0,0.0
ret_skew_30d_diff1,1d,target_binarytrend,0.003377838060259819,0.0,0.0,0.0,0.0
ret_skew_30d_slope_24h,1d,target_binarytrend,0.0,0.0,0.0,0.0,0.0
ret_kurt_30d_diff1,1d,target_binarytrend,0.006422698497772217,0.0,0.0,0.0,0.0
ret_kurt_30d_slope_24h,1d,target_binarytrend,0.0,0.0,0.0,0.0,0.0
mfi_diff1,1d,target_binarytrend,0.005036818794906139,0.0,0.0,0.0,0.0
mfi_slope_24h,1d,target_binarytrend,0.0,0.0,0.0,0.0,0.0
price_position_ma200_diff1,1d,target_binarytrend,0.003612716216593981,0.1,0.0,0.0,0.0
price_position_ma200_slope_24h,1d,target_binarytrend,0.0,0.0,0.0,0.0,0.0
macd_bullish_cross,1d,target_binarytrend,0.0,0.0,0.0,0.0,0.0
rsi_overbought,1d,target_binarytrend,0.0,0.0,0.0,0.0,0.0
rsi_oversold,1d,target_binarytrend,0.0,0.0,0.0,0.0,0.0
price_above_ma20,1d,target_binarytrend,0.0,0.0,0.0,0.0,0.0
breakout_recent_high,1d,target_binarytrend,0.0,0.0,0.0,0.0,0.0
trendline_slope_20,1d,target_binarytrend,0.0021841940470039845,0.0,0.0,0.0,0.0
ma_diff_5_20,1d,target_binarytrend,0.002464737743139267,0.0,0.0,0.0,0.0
volume_relative_20,1d,target_binarytrend,0.004148028325289488,0.0,0.0,0.0,0.0
volume_percentile,1d,target_binarytrend,0.008227857761085033,0.0,0.0,0.0,0.0
distance_to_support,1d,target_binarytrend,0.002118300413712859,0.0,0.0,0.0,0.0
distance_to_resistance,1d,target_binarytrend,0.005616927985101938,0.05,0.0,0.0,0.0
volume_spike_near_support,1d,target_binarytrend,0.0,0.0,0.0,0.0,0.0
volume_spike_near_resist,1d,target_binarytrend,0.0,0.0,0.0,0.0,0.0
obv_diff1,1d,target_binarytrend,0.0017005368135869503,0.0,0.0,0.0,0.0
obv_pct,1d,target_binarytrend,0.004191935062408447,0.0,0.0,0.0,0.0
obv_slope_14,1d,target_binarytrend,0.004028507508337498,0.0,0.0,0.0,0.0
atr_ratio_price,1d,target_binarytrend,0.002432865323498845,0.0,0.0,0.0,0.0
atr_ratio_range,1d,target_binarytrend,0.0030384070705622435,0.0,0.0,0.0,0.0
atr_change,1d,target_binarytrend,0.002778048627078533,0.0,0.0,0.0,0.0
atr_slope,1d,target_binarytrend,0.004537353292107582,0.0,0.0,0.0,0.0
amplitude_range,1d,target_binarytrend,0.004034972283989191,0.0,0.0,0.0,0.0
ma20_zn30,1d,target_binarytrend,0.008466443978250027,0.05,0.0,0.0,0.0
boll_upper_zn30,1d,target_binarytrend,0.003800088306888938,0.05,0.0,0.0,0.0
boll_lower_zn30,1d,target_binarytrend,0.006339677609503269,0.1,0.0,0.0,0.0
support_level_20_zn30,1d,target_binarytrend,0.0034072743728756905,0.0,0.0,0.0,0.0
resistance_level_20_zn30,1d,target_binarytrend,0.0042340392246842384,0.0,0.0,0.0,0.0
distance_to_support_zn30,1d,target_binarytrend,0.0011237171711400151,0.0,0.0,0.0,0.0
distance_to_resistance_zn30,1d,target_binarytrend,0.003419192973524332,0.05,0.0,0.0,0.0
volume_zn30,1d,target_binarytrend,0.0035506796557456255,0.0,0.0,0.0,0.0
vol_ma_zn30,1d,target_binarytrend,0.003649343503639102,0.0,0.0,0.0,0.0
volume_relative_20_zn30,1d,target_binarytrend,0.0013527347473427653,0.1,0.0,0.0,0.0
obv_zn30,1d,target_binarytrend,0.004325430374592543,0.0,0.0,0.0,0.0
atr_zn30,1d,target_binarytrend,0.0026335250586271286,0.0,0.0,0.0,0.0
amplitude_range_zn30,1d,target_binarytrend,0.0016823542537167668,0.0,0.0,0.0,0.0
atr_slope_zn30,1d,target_binarytrend,0.0018809903413057327,0.0,0.0,0.0,0.0
trendline_slope_20_zn30,1d,target_binarytrend,0.004933122079819441,0.0,0.0,0.0,0.0
ma_diff_5_20_zn30,1d,target_binarytrend,0.0035401226487010717,0.0,0.0,0.0,0.0
cci_zn30,1d,target_binarytrend,0.002182401018217206,0.0,0.0,0.0,0.0
adx_scaled_zn30,1d,target_binarytrend,0.0036426116712391376,0.0,0.0,0.0,0.0
vwap_zn30,1d,target_binarytrend,0.005420421715825796,0.05,0.0,0.0,0.0
obv_diff1_zn30,1d,target_binarytrend,0.00566211948171258,0.35,0.0,0.0,0.0
obv_pct_zn30,1d,target_binarytrend,0.00491258455440402,0.0,0.0,0.0,0.0
obv_slope_14_zn30,1d,target_binarytrend,0.005201085936278105,0.0,0.0,0.0,0.0
trend_flag_zn30,1d,target_binarytrend,0.009710646234452724,0.0,0.0,0.0,0.0
range_flag_zn30,1d,target_binarytrend,0.0,0.0,0.0,0.0,0.0
high_vol_flag_zn30,1d,target_binarytrend,0.0,0.0,0.0,0.0,0.0
stress_flag_zn30,1d,target_binarytrend,0.0,0.0,0.0,0.0,0.0
keltner_upper_20_zn30,1d,target_binarytrend,0.008120916783809662,0.0,0.0,0.0,0.0
keltner_lower_20_zn30,1d,target_binarytrend,0.006102731451392174,0.1,0.0,0.0,0.0
squeeze_on_zn30,1d,target_binarytrend,0.0012048069620504975,0.0,0.0,0.0,0.0
ppo_zn30,1d,target_binarytrend,0.0025568059645593166,0.0,0.0,0.0,0.0
stoch_rsi_zn30,1d,target_binarytrend,0.008771787397563457,0.05,0.0,0.0,0.0
williams_r_zn30,1d,target_binarytrend,0.004118489567190409,0.0,0.0,0.0,0.0
ichimoku_conv_zn30,1d,target_binarytrend,0.002849332056939602,0.0,0.0,0.0,0.0
ichimoku_base_zn30,1d,target_binarytrend,0.006696620024740696,0.05,0.0,0.0,0.0
ichimoku_span_a_zn30,1d,target_binarytrend,0.0021447171457111835,0.05,0.0,0.0,0.0
ichimoku_span_b_zn30,1d,target_binarytrend,0.004906185436993837,0.0,0.0,0.0,0.0
cloud_thickness_zn30,1d,target_binarytrend,0.0034091328270733356,0.0,0.0,0.0,0.0
psar_zn30,1d,target_binarytrend,0.004768556449562311,0.0,0.0,0.0,0.0
psar_flip_flag_zn30,1d,target_binarytrend,0.00037477610749192536,0.0,0.0,0.0,0.0
supertrend_10_3_zn30,1d,target_binarytrend,0.003409089520573616,0.0,0.0,0.0,0.0
heikin_ashi_trend_zn30,1d,target_binarytrend,0.005487657152116299,0.0,0.0,0.0,0.0
ret_skew_30d_zn30,1d,target_binarytrend,0.0032492871396243572,0.0,0.0,0.0,0.0
ret_kurt_30d_zn30,1d,target_binarytrend,0.008744840510189533,0.1,0.0,0.0,0.0
var_95_30d_zn30,1d,target_binarytrend,0.0054841130040585995,0.0,0.0,0.0,0.0
cvar_95_30d_zn30,1d,target_binarytrend,0.0020311768166720867,0.05,0.0,0.0,0.0
z_score_gap_zn30,1d,target_binarytrend,0.0035156169906258583,0.0,0.0,0.0,0.0
engulfing_up_cnt_20_zn30,1d,target_binarytrend,0.004898767452687025,0.0,0.0,0.0,0.0
doji_ratio_20_zn30,1d,target_binarytrend,0.004645247012376785,0.0,0.0,0.0,0.0
hammer_cnt_20_zn30,1d,target_binarytrend,0.004155389498919249,0.0,0.0,0.0,0.0
mfi_zn30,1d,target_binarytrend,0.005082025658339262,0.0,0.0,0.0,0.0
cmf_zn30,1d,target_binarytrend,0.0027783806435763836,0.1,0.0,0.0,0.0
price_volume_corr_20_zn30,1d,target_binarytrend,0.003132966347038746,0.0,0.0,0.0,0.0
price_position_ma200_zn30,1d,target_binarytrend,0.0064109801314771175,0.05,0.0,0.0,0.0
beta_btc_60d_zn30,1d,target_binarytrend,0.007665501907467842,0.0,0.0,0.0,0.0
distance_to_pivot_zn30,1d,target_binarytrend,0.0018020638963207603,0.0,0.0,0.0,0.0
volume_profile_hvn_zn30,1d,target_binarytrend,0.005909901112318039,0.05,0.0,0.0,0.0
volume_profile_lvn_zn30,1d,target_binarytrend,0.004352595657110214,0.0,0.0,0.0,0.0
dow_sin_zn30,1d,target_binarytrend,0.0,0.0,0.0,0.0,0.0
dow_cos_zn30,1d,target_binarytrend,0.001160710584372282,0.1,0.0,0.0,0.0
high_mm30,1d,target_binarytrend,0.0005912503111176193,0.05,0.0,0.0,0.0
low_mm30,1d,target_binarytrend,0.005536604207009077,0.1,0.0,0.0,0.0
ma5_mm30,1d,target_binarytrend,0.004297013394534588,0.0,0.0,0.0,0.0
ma20_mm30,1d,target_binarytrend,0.0027191953267902136,0.0,0.0,0.0,0.0
boll_upper_mm30,1d,target_binarytrend,0.00028365664184093475,0.0,0.0,0.0,0.0
boll_lower_mm30,1d,target_binarytrend,0.000564712448976934,0.0,0.0,0.0,0.0
support_level_20_mm30,1d,target_binarytrend,0.002898711245507002,0.15,0.0,0.0,0.0
resistance_level_20_mm30,1d,target_binarytrend,0.0001477436162531376,0.05,0.0,0.0,0.0
distance_to_support_mm30,1d,target_binarytrend,0.0024932881351560354,0.0,0.0,0.0,0.0
distance_to_resistance_mm30,1d,target_binarytrend,0.0067826262675225735,0.0,0.0,0.0,0.0
volume_mm30,1d,target_binarytrend,0.0032971897162497044,0.0,0.0,0.0,0.0
vol_ma_mm30,1d,target_binarytrend,0.005619991570711136,0.0,0.0,0.0,0.0
volume_relative_20_mm30,1d,target_binarytrend,0.002528670709580183,0.05,0.0,0.0,0.0
obv_mm30,1d,target_binarytrend,0.006207965314388275,0.0,0.0,0.0,0.0
amplitude_range_mm30,1d,target_binarytrend,0.002697556046769023,0.0,0.0,0.0,0.0
atr_slope_mm30,1d,target_binarytrend,0.004648085217922926,0.0,0.0,0.0,0.0
cci_mm30,1d,target_binarytrend,0.004266751930117607,0.0,0.0,0.0,0.0
adx_scaled_mm30,1d,target_binarytrend,0.0032776626758277416,0.0,0.0,0.0,0.0
vwap_mm30,1d,target_binarytrend,0.0,0.0,0.0,0.0,0.0
obv_diff1_mm30,1d,target_binarytrend,0.0038161585107445717,0.0,0.0,0.0,0.0
obv_pct_mm30,1d,target_binarytrend,0.0021038418635725975,0.0,0.0,0.0,0.0
obv_slope_14_mm30,1d,target_binarytrend,0.002645040163770318,0.0,0.0,0.0,0.0
trend_flag_mm30,1d,target_binarytrend,0.0,0.0,0.0,0.0,0.0
keltner_upper_20_mm30,1d,target_binarytrend,0.0014769823756068945,0.0,0.0,0.0,0.0
keltner_lower_20_mm30,1d,target_binarytrend,0.002455078763887286,0.05,0.0,0.0,0.0
stoch_rsi_mm30,1d,target_binarytrend,0.0044699120335280895,0.0,0.0,0.0,0.0
williams_r_mm30,1d,target_binarytrend,0.0020100821275264025,0.0,0.0,0.0,0.0
ichimoku_conv_mm30,1d,target_binarytrend,0.0006195674068294466,0.0,0.0,0.0,0.0
ichimoku_base_mm30,1d,target_binarytrend,0.0002777507179416716,0.1,0.0,0.0,0.0
ichimoku_span_a_mm30,1d,target_binarytrend,0.0016548201674595475,0.05,0.0,0.0,0.0
ichimoku_span_b_mm30,1d,target_binarytrend,0.0011173970997333527,0.0,0.0,0.0,0.0
cloud_thickness_mm30,1d,target_binarytrend,0.0010235683294013143,0.05,0.0,0.0,0.0
supertrend_10_3_mm30,1d,target_binarytrend,0.002524004550650716,0.05,0.0,0.0,0.0
heikin_ashi_trend_mm30,1d,target_binarytrend,0.007847926579415798,0.15,0.0,0.0,0.0
ret_skew_30d_mm30,1d,target_binarytrend,0.0023516651708632708,0.0,0.0,0.0,0.0
ret_kurt_30d_mm30,1d,target_binarytrend,0.0018824277212843299,0.0,0.0,0.0,0.0
var_95_30d_mm30,1d,target_binarytrend,0.004678334575146437,0.0,0.0,0.0,0.0
cvar_95_30d_mm30,1d,target_binarytrend,0.0023004335816949606,0.0,0.0,0.0,0.0
z_score_gap_mm30,1d,target_binarytrend,0.005668506491929293,0.0,0.0,0.0,0.0
engulfing_up_cnt_20_mm30,1d,target_binarytrend,0.005153681617230177,0.05,0.0,0.0,0.0
doji_ratio_20_mm30,1d,target_binarytrend,9.18030200409703e-05,0.0,0.0,0.0,0.0
hammer_cnt_20_mm30,1d,target_binarytrend,0.0017453269101679325,0.1,0.0,0.0,0.0
mfi_mm30,1d,target_binarytrend,0.0030921183060854673,0.0,0.0,0.0,0.0
cmf_mm30,1d,target_binarytrend,0.0022184173576533794,0.0,0.0,0.0,0.0
price_volume_corr_20_mm30,1d,target_binarytrend,0.002785198390483856,0.0,0.0,0.0,0.0
price_position_ma200_mm30,1d,target_binarytrend,0.0017424710094928741,0.25,0.0,0.0,0.0
beta_btc_60d_mm30,1d,target_binarytrend,0.0027873769868165255,0.0,0.0,0.0,0.0
distance_to_pivot_mm30,1d,target_binarytrend,0.003240936901420355,0.05,0.0,0.0,0.0
volume_profile_hvn_mm30,1d,target_binarytrend,0.0018773141782730818,0.0,0.0,0.0,0.0
volume_profile_lvn_mm30,1d,target_binarytrend,0.0041976990178227425,0.0,0.0,0.0,0.0
hour_sin_mm30,1d,target_binarytrend,0.0,0.0,0.0,0.0,0.0
hour_cos_mm30,1d,target_binarytrend,0.0,0.0,0.0,0.0,0.0
dow_sin_mm30,1d,target_binarytrend,0.0,0.0,0.0,0.0,0.0
dow_cos_mm30,1d,target_binarytrend,0.012938601896166801,0.0,0.0,0.0,0.0
_orig_idx,1d,target_binarytrend,0.011786140501499176,0.2,0.0,0.0,0.0
rolling_volatility,1d,target_binarytrend,0.0026570919435471296,0.1,0.0,0.0,0.0
ewmavolatility,1d,target_binarytrend,0.0034604317042976618,0.0,0.0,0.0,0.0
return_skewness,1d,target_binarytrend,0.0026261929888278246,0.0,0.0,0.0,0.0
tail_bias_norm,1d,target_binarytrend,0.00319330464117229,0.0,0.0,0.0,0.0
logreturn_pct_rank,1d,target_binarytrend,0.007652484346181154,0.05,0.0,0.0,0.0
target_vol_jump_prob,1d,target_binarytrend,0.0,0.0,0.0,0.0,0.0
target_realized_vol,1d,target_binarytrend,0.0,0.0,0.0,0.0,0.0
target_breakout_prob,1d,target_binarytrend,0.0,0.0,0.0,0.0,0.0
oi_mean_oc,1d,target_binarytrend,0.0031406874768435955,0.0,0.0,0.0,0.0
oi_mean_oc_z,1d,target_binarytrend,0.0034949472174048424,0.0,0.0,0.0,0.0
long_percent_ls_acc_global,1d,target_binarytrend,0.001977986888960004,0.0,0.0,0.0,0.0
long_percent_ls_acc_top,1d,target_binarytrend,0.003334837034344673,0.0,0.0,0.0,0.0
long_percent_ls_pos_top,1d,target_binarytrend,0.004185967147350311,0.0,0.0,0.0,0.0
open_basis_futures_basis,1d,target_binarytrend,0.0037161167711019516,0.0,0.0,0.0,0.0
open_change_futures_basis,1d,target_binarytrend,0.0024293572641909122,0.0,0.0,0.0,0.0
close_change_futures_basis,1d,target_binarytrend,0.0040510292164981365,0.05,0.0,0.0,0.0
whale_index_value_whale_index,1d,target_binarytrend,0.004477707203477621,0.0,0.0,0.0,0.0
taker_sell_volume_usd,1d,target_binarytrend,0.0024076434783637524,0.0,0.0,0.0,0.0
taker_sell_volume_usd_z,1d,target_binarytrend,0.004485312383621931,0.05,0.0,0.0,0.0
taker_imbalance_z,1d,target_binarytrend,0.0014353145379573107,0.0,0.0,0.0,0.0
taker_buy_sell_imbalance,1d,target_binarytrend,0.006445575505495071,0.05,0.0,0.0,0.0
cdri_index_value_futures_cdri,1d,target_binarytrend,0.01617376133799553,0.3,0.0,0.0,0.0
interest_rate_borrow_interest_rate_binance,1d,target_binarytrend,0.0016662926645949483,0.05,0.0,0.0,0.0
premium_premium_index,1d,target_binarytrend,0.005281455349177122,0.0,0.0,0.0,0.0
altcoin_index_index,1d,target_binarytrend,0.010105823166668415,0.2,0.0,0.0,0.0
movcd_bitcoin_bitcoin_reserve_risk,1d,target_binarytrend,0.02988012693822384,0.4,0.0,0.0,0.0
vocd_bitcoin_bitcoin_reserve_risk,1d,target_binarytrend,0.006199029739946127,0.0,0.0,0.0,0.0
ahr999_value_ahr999,1d,target_binarytrend,0.019389644265174866,0.1,0.0,0.0,0.0
active_address_count_bitcoin_active_addresses,1d,target_binarytrend,0.007247257046401501,0.0,0.0,0.0,0.0
new_address_count_bitcoin_new_addresses,1d,target_binarytrend,0.00997647363692522,0.1,0.0,0.0,0.0
net_unpnl_bitcoin_bitcoin_net_unrealized_profit_loss,1d,target_binarytrend,0.01126089133322239,0.0,0.0,0.0,0.0
sth_sopr_bitcoin_sth_sopr,1d,target_binarytrend,0.003794957883656025,0.0,0.0,0.0,0.0
lth_sopr_bitcoin_lth_sopr,1d,target_binarytrend,0.007764569949358702,0.0,0.0,0.0,0.0
short_term_holder_supply_bitcoin_bitcoin_short_term_holder_supply,1d,target_binarytrend,0.021507762372493744,0.6,0.0,0.0,0.0
rhodl_ratio_bitcoin_bitcoin_rhodl_ratio,1d,target_binarytrend,0.007357653696089983,0.0,0.0,0.0,0.0
bitcoin_dominance_bitcoin_bitcoin_dominance,1d,target_binarytrend,0.0025380216538906097,0.0,0.0,0.0,0.0
global_m2_yoy_growth_bitcoin_bitcoin_vs_global_m2_growth,1d,target_binarytrend,0.001978824380785227,0.0,0.0,0.0,0.0
us_m2_yoy_growth_bitcoin_bitcoin_vs_us_m2_growth,1d,target_binarytrend,0.0005341187934391201,0.05,0.0,0.0,0.0
us_m2_supply_bitcoin_bitcoin_vs_us_m2_growth,1d,target_binarytrend,0.0,0.0,0.0,0.0,0.0
bubble_index_bitcoin_bubble_index,1d,target_binarytrend,0.014199220575392246,0.25,0.0,0.0,0.0
google_trend_percent_bitcoin_bubble_index,1d,target_binarytrend,0.019182715564966202,0.05,0.0,0.0,0.0
mining_difficulty_bitcoin_bubble_index,1d,target_binarytrend,0.02391759306192398,0.0,0.0,0.0,0.0
transaction_count_bitcoin_bubble_index,1d,target_binarytrend,0.008437974378466606,0.0,0.0,0.0,0.0
address_send_count_bitcoin_bubble_index,1d,target_binarytrend,0.007468388881534338,0.0,0.0,0.0,0.0
puell_multiple_puell_multiple,1d,target_binarytrend,0.007876553572714329,0.0,0.0,0.0,0.0
correlation_gld,1d,target_binarytrend,0.008694494143128395,0.1,0.0,0.0,0.0
correlation_iwm,1d,target_binarytrend,0.005808225832879543,0.0,0.0,0.0,0.0
correlation_qqq,1d,target_binarytrend,0.012154442258179188,0.0,0.0,0.0,0.0
correlation_tlt,1d,target_binarytrend,0.010060276836156845,0.15,0.0,0.0,0.0
etf_btc_change_usd,1d,target_binarytrend,0.004090707283467054,0.0,0.0,0.0,0.0
etf_eth_net_assets_usd,1d,target_binarytrend,0.01418728195130825,0.15,0.0,0.0,0.0
etf_eth_change_usd,1d,target_binarytrend,0.005133668892085552,0.0,0.0,0.0,0.0
funding_rate,1d,target_binarytrend,0.0055126287043094635,0.05,0.0,0.0,0.0
basis_z,1d,target_binarytrend,0.009359310381114483,0.05,0.0,0.0,0.0
volume,1d,target_logreturn,0.0009104115888476372,0.0,0.0,0.0,0.0
rsi,1d,target_logreturn,0.0007242460851557553,0.0,0.0,0.0,0.0
macd_hist,1d,target_logreturn,0.0005339276976883411,0.0,0.0,0.0,0.0
kdj_j,1d,target_logreturn,0.001643188763409853,0.0,0.0,0.0,0.0
momentum,1d,target_logreturn,0.0005203287582844496,0.0,0.0,0.0,0.0
vol_change,1d,target_logreturn,0.0008927856688387692,0.0,0.0,0.0,0.0
obv,1d,target_logreturn,0.005402235314249992,0.0,0.0,0.0,0.0
cci,1d,target_logreturn,0.0013852037955075502,0.0,0.0,0.0,0.0
adx,1d,target_logreturn,0.0013624357525259256,0.0,0.0,0.0,0.0
plus_di,1d,target_logreturn,0.00021183998615015298,0.0,0.0,0.0,0.0
minus_di,1d,target_logreturn,0.0014663089532405138,0.0,0.0,0.0,0.0
trend_flag,1d,target_logreturn,1.5659898053854704e-05,0.0,0.0,0.0,0.0
boll_bandwidth,1d,target_logreturn,0.0021085012704133987,0.0,0.0,0.0,0.0
range_flag,1d,target_logreturn,0.0,0.0,0.0,0.0,0.0
high_vol_flag,1d,target_logreturn,0.0,0.0,0.0,0.0,0.0
stress_flag,1d,target_logreturn,0.0,0.0,0.0,0.0,0.0
donchian_high_20,1d,target_logreturn,0.0004992678295820951,0.0,0.0,0.0,0.0
squeeze_on,1d,target_logreturn,0.0,0.0,0.0,0.0,0.0
ppo,1d,target_logreturn,0.0011794574093073606,0.0,0.0,0.0,0.0
tsi,1d,target_logreturn,0.0003615004534367472,0.0,0.0,0.0,0.0
cloud_thickness,1d,target_logreturn,0.0013596494682133198,0.0,0.0,0.0,0.0
heikin_ashi_trend,1d,target_logreturn,0.0020391223952174187,0.0,0.0,0.0,0.0
ret_skew_30d,1d,target_logreturn,0.002406163141131401,0.0,0.0,0.0,0.0
ret_kurt_30d,1d,target_logreturn,0.0007550203008577228,0.0,0.0,0.0,0.0
var_95_30d,1d,target_logreturn,0.024302862584590912,0.35,0.0,0.0,0.0
cvar_95_30d,1d,target_logreturn,0.00236151204444468,0.05,0.0,0.0,0.0
z_score_gap,1d,target_logreturn,0.010310855694115162,0.35,0.0,0.0,0.0
doji_ratio_20,1d,target_logreturn,0.00023006265109870583,0.0,0.0,0.0,0.0
hammer_cnt_20,1d,target_logreturn,0.00010424764332128689,0.0,0.0,0.0,0.0
engulfing_up_cnt_20,1d,target_logreturn,0.0014791388530284166,0.0,0.0,0.0,0.0
mfi,1d,target_logreturn,0.0007451036362908781,0.0,0.0,0.0,0.0
cmf,1d,target_logreturn,0.0006438601994886994,0.0,0.0,0.0,0.0
price_volume_corr_20,1d,target_logreturn,0.0004583361151162535,0.0,0.0,0.0,0.0
price_position_ma200,1d,target_logreturn,0.0016956544714048505,0.0,0.0,0.0,0.0
r_sym,1d,target_logreturn,0.0017198416171595454,0.0,0.0,0.0,0.0
r_btc,1d,target_logreturn,0.02578146569430828,0.35,0.0,0.0,0.0
beta_btc_60d,1d,target_logreturn,0.0014594084350392222,0.0,0.0,0.0,0.0
distance_to_pivot,1d,target_logreturn,0.0002713778230827302,0.0,0.0,0.0,0.0
hour_cos,1d,target_logreturn,0.0,0.0,0.0,0.0,0.0
dow_sin,1d,target_logreturn,0.004025553818792105,0.05,0.0,0.0,0.0
dow_cos,1d,target_logreturn,0.0085655078291893,0.0,0.0,0.0,0.0
trend_flag_diff1,1d,target_logreturn,0.0006395757081918418,0.0,0.0,0.0,0.0
trend_flag_slope_24h,1d,target_logreturn,0.0,0.0,0.0,0.0,0.0
range_flag_diff1,1d,target_logreturn,0.0,0.0,0.0,0.0,0.0
range_flag_slope_24h,1d,target_logreturn,0.0,0.0,0.0,0.0,0.0
ppo_diff1,1d,target_logreturn,0.0026048622094094753,0.0,0.0,0.0,0.0
ppo_slope_24h,1d,target_logreturn,0.0,0.0,0.0,0.0,0.0
stoch_rsi_diff1,1d,target_logreturn,0.0034041020553559065,0.0,0.0,0.0,0.0
stoch_rsi_slope_24h,1d,target_logreturn,0.0,0.0,0.0,0.0,0.0
psar_diff1,1d,target_logreturn,0.0010581291280686855,0.0,0.0,0.0,0.0
psar_slope_24h,1d,target_logreturn,0.0,0.0,0.0,0.0,0.0
ret_skew_30d_diff1,1d,target_logreturn,0.0021959624718874693,0.0,0.0,0.0,0.0
ret_skew_30d_slope_24h,1d,target_logreturn,0.0,0.0,0.0,0.0,0.0
ret_kurt_30d_diff1,1d,target_logreturn,0.00284184911288321,0.0,0.0,0.0,0.0
ret_kurt_30d_slope_24h,1d,target_logreturn,0.0,0.0,0.0,0.0,0.0
mfi_diff1,1d,target_logreturn,0.0038183187134563923,0.0,0.0,0.0,0.0
