feature,tree_importance,perm_mean,perm_std,base_score,delta_metric,tree_rank,perm_rank,rank_avg,rank_pct,period,target,era,block_len,embargo,purge,perm_ci95_low,perm_ci95_high
adx_scaled_mm30,0.0019033038,1.7282559483884977e-06,1.7149091421971274e-06,-0.0064434169276601765,1.7282559483884977e-06,91.0,115.0,103.0,0.4858490566037736,1h,target_logreturn,2025,36,0,0,2.250718088505549e-07,3.2314400879264405e-06
ichimoku_base_zn30,0.0018879091,3.1809423060379092e-06,2.606327515151738e-06,-0.0064434169276601765,3.1809423060379092e-06,92.0,95.0,93.5,0.4410377358490566,1h,target_logreturn,2025,36,0,0,8.963955117990091e-07,5.465489100276809e-06
volume_spike_near_resist,0.0018798024,-3.350130137411492e-06,1.8960687014236054e-06,-0.0064434169276601765,-3.350130137411492e-06,93.0,196.0,144.5,0.6816037735849056,1h,target_logreturn,2025,36,0,0,-5.012107631917522e-06,-1.6881526429054618e-06
ichimoku_span_a_zn30,0.0018783438,-6.293359667140785e-07,2.940541400356473e-06,-0.0064434169276601765,-6.293359667140785e-07,94.0,173.0,133.5,0.6297169811320755,1h,target_logreturn,2025,36,0,0,-3.206834147759081e-06,1.9481622143309245e-06
volume_relative_20_zn30,0.0018666404,1.0070204549839611e-05,3.0667532192164947e-06,-0.0064434169276601765,1.0070204549839611e-05,95.0,40.0,67.5,0.31839622641509435,1h,target_logreturn,2025,36,0,0,7.3820768318329285e-06,1.2758332267846294e-05
mfi,0.0018648806,-5.656369412839792e-06,3.4694564968450057e-06,-0.0064434169276601765,-5.656369412839792e-06,96.0,207.0,151.5,0.714622641509434,1h,target_logreturn,2025,36,0,0,-8.697482117033888e-06,-2.6152567086456948e-06
price_position_ma200,0.001864429,7.1582556863184625e-06,1.7465107791666448e-06,-0.0064434169276601765,7.1582556863184625e-06,97.0,55.0,76.0,0.3584905660377358,1h,target_logreturn,2025,36,0,0,5.627371490662588e-06,8.689139881974337e-06
beta_btc_60d_zn30,0.0018547811,9.395854596137148e-06,3.039591052322422e-06,-0.0064434169276601765,9.395854596137148e-06,98.0,42.0,70.0,0.330188679245283,1h,target_logreturn,2025,36,0,0,6.73153556715427e-06,1.2060173625120027e-05
hour_sin_mm30,0.0018541762,6.760419741028665e-06,1.3971947528690841e-06,-0.0064434169276601765,6.760419741028665e-06,99.0,59.0,79.0,0.37264150943396224,1h,target_logreturn,2025,36,0,0,5.535724542501919e-06,7.98511493955541e-06
price_volume_corr_20_mm30,0.0018527196,3.6685980892840754e-06,1.831696368361541e-06,-0.0064434169276601765,3.6685980892840754e-06,100.0,90.0,95.0,0.4481132075471698,1h,target_logreturn,2025,36,0,0,2.0630454325160824e-06,5.274150746052069e-06
distance_to_support_mm30,0.0018296653,2.342956080906601e-06,1.3310363717632158e-06,-0.0064434169276601765,2.342956080906601e-06,101.0,105.0,103.0,0.4858490566037736,1h,target_logreturn,2025,36,0,0,1.1762512602540062e-06,3.509660901559196e-06
taker_sell_volume_usd,0.0018174275,-1.213312851246727e-06,6.72445500515798e-07,-0.0064434169276601765,-1.213312851246727e-06,102.0,179.0,140.5,0.6627358490566038,1h,target_logreturn,2025,36,0,0,-1.802737320571067e-06,-6.23888381922387e-07
var_95_30d,0.0018112747,5.573613177700144e-06,2.539285170705719e-06,-0.0064434169276601765,5.573613177700144e-06,103.0,69.0,86.0,0.4056603773584906,1h,target_logreturn,2025,36,0,0,3.3478315893657273e-06,7.79939476603456e-06
atr_zn30,0.0018111276,1.038705633014704e-05,1.3176713687068359e-06,-0.0064434169276601765,1.038705633014704e-05,104.0,38.0,71.0,0.33490566037735847,1h,target_logreturn,2025,36,0,0,9.23206645119304e-06,1.154204620910104e-05
heikin_ashi_trend_mm30,0.0018099599,-3.80095604857536e-07,4.858959738045606e-06,-0.0064434169276601765,-3.80095604857536e-07,105.0,166.0,135.5,0.6391509433962265,1h,target_logreturn,2025,36,0,0,-4.639161600345718e-06,3.8789703906306465e-06
oi_mean_oc_z,0.0018063943,-4.348716051268478e-06,1.400763113501272e-06,-0.0064434169276601765,-4.348716051268478e-06,106.0,202.0,154.0,0.7264150943396226,1h,target_logreturn,2025,36,0,0,-5.576539055796412e-06,-3.1208930467405444e-06
dow_sin,0.0018053955,4.4125599605510105e-06,8.947074727932258e-07,-0.0064434169276601765,4.4125599605510105e-06,107.0,81.0,94.0,0.44339622641509435,1h,target_logreturn,2025,36,0,0,3.6283142827270736e-06,5.196805638374947e-06
ichimoku_span_b_mm30,0.0018037072,2.2449538499945063e-06,3.2336157630074e-07,-0.0064434169276601765,2.2449538499945063e-06,108.0,107.0,107.5,0.5070754716981132,1h,target_logreturn,2025,36,0,0,1.96151493135389e-06,2.5283927686351225e-06
stress_flag_zn30,0.0017980383,0.0,0.0,-0.0064434169276601765,0.0,109.0,154.0,131.5,0.6202830188679245,1h,target_logreturn,2025,36,0,0,0.0,0.0
cvar_95_30d_mm30,0.0017924946,4.959169998242432e-06,2.014736631330669e-06,-0.0064434169276601765,4.959169998242432e-06,110.0,77.0,93.5,0.4410377358490566,1h,target_logreturn,2025,36,0,0,3.1931754769920236e-06,6.725164519492841e-06
trend_flag_slope_24h,0.0017860148,1.7844366175487e-06,1.0417603680635096e-06,-0.0064434169276601765,1.7844366175487e-06,111.0,112.0,111.5,0.5259433962264151,1h,target_logreturn,2025,36,0,0,8.712933938406584e-07,2.697579841256742e-06
stoch_rsi_mm30,0.0017751841,7.92218654538119e-06,4.268475054386044e-06,-0.0064434169276601765,7.92218654538119e-06,112.0,49.0,80.5,0.37971698113207547,1h,target_logreturn,2025,36,0,0,4.180703195688421e-06,1.1663669895073957e-05
ret_kurt_30d_zn30,0.0017747467,8.177124544426865e-06,7.44648894967234e-07,-0.0064434169276601765,8.177124544426865e-06,113.0,47.0,80.0,0.37735849056603776,1h,target_logreturn,2025,36,0,0,7.5244110094082656e-06,8.829838079445465e-06
cci_zn30,0.0017739317,7.958746365263614e-07,4.296422476565192e-06,-0.0064434169276601765,7.958746365263614e-07,114.0,132.0,123.0,0.5801886792452831,1h,target_logreturn,2025,36,0,0,-2.9701057087954826e-06,4.561854981848206e-06
trendline_slope_20_zn30,0.0017727868,6.304477537784e-07,4.450197138960816e-06,-0.0064434169276601765,6.304477537784e-07,115.0,137.0,126.0,0.5943396226415094,1h,target_logreturn,2025,36,0,0,-3.270322026090253e-06,4.5312175336470534e-06
price_volume_corr_20_zn30,0.0017639124,-1.2927377561202171e-06,2.764466099613739e-06,-0.0064434169276601765,-1.2927377561202171e-06,116.0,180.0,148.0,0.6981132075471698,1h,target_logreturn,2025,36,0,0,-3.715899131250387e-06,1.1304236190099525e-06
_orig_idx,0.0017598207,0.0,0.0,-0.0064434169276601765,0.0,117.0,154.0,135.5,0.6391509433962265,1h,target_logreturn,2025,36,0,0,0.0,0.0
obv_pct,0.0017589444,2.7004481991574e-06,2.9176472949554918e-06,-0.0064434169276601765,2.7004481991574e-06,118.0,99.0,108.5,0.5117924528301887,1h,target_logreturn,2025,36,0,0,1.4301758628896762e-07,5.257878812025832e-06
